timestamp,subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_3,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_50,subcarrier_51,subcarrier_52,subcarrier_53,subcarrier_54,subcarrier_55,subcarrier_56,subcarrier_57,subcarrier_58,subcarrier_59,subcarrier_60,subcarrier_61,subcarrier_62,subcarrier_63
1784538546.7711024,36.25,63.41,76.93,43.76,37.65,37.06,39.16,20.29,23.44,62.96,60.2,59.02,53.42,40.04,70.01,22.81,22.95,79.55,25.22,23.49,61.1,50.62,50.42,62.16,31.64,20.9,55.91,69.63,74.75,60.13,67.33,21.99,37.27,38.91,20.83,68.06,36.42,50.39,78.04,52.22,59.52,68.68,45.8,59.23,36.37,65.62,66.77,75.48,62.0,38.71,25.71,60.25,43.05,54.0,47.01,22.61,21.58,26.07,36.68,27.56,34.85,68.19,44.87,20.12
1784538546.7813613,75.98,70.83,49.8,73.49,66.4,54.36,46.6,29.86,55.69,25.0,60.11,46.21,56.28,74.74,38.78,42.92,42.5,68.85,23.2,48.77,29.64,27.1,63.42,47.55,74.8,25.75,39.89,66.96,47.93,62.28,20.86,27.74,78.86,44.95,76.52,71.31,41.2,66.37,35.92,49.24,58.87,51.51,47.66,67.28,34.9,32.75,74.05,45.8,64.63,79.58,26.86,41.11,52.22,40.5,28.62,26.89,28.53,23.68,21.84,29.42,35.1,32.29,57.38,50.09
1784538546.7916136,27.47,27.46,34.59,58.48,22.18,21.66,27.8,75.43,39.51,79.64,73.84,27.54,76.82,46.78,62.36,40.47,39.7,49.81,21.68,42.16,58.28,46.88,37.49,72.97,67.24,51.06,55.71,78.16,41.06,33.83,32.34,73.4,28.29,74.74,65.29,53.33,62.55,78.59,23.01,69.75,34.61,26.3,65.69,78.07,31.31,61.01,24.56,29.81,44.77,57.22,44.84,38.35,53.59,47.32,40.83,31.97,78.37,43.19,25.07,24.56,38.53,32.71,74.31,22.37
1784538546.8018527,56.72,21.4,43.49,64.77,42.09,39.56,79.65,34.9,29.77,31.14,57.3,57.72,60.6,26.78,42.11,50.15,29.41,35.83,27.05,26.92,41.31,56.32,53.35,29.14,55.09,69.58,72.02,21.08,36.8,78.03,44.3,74.35,77.19,42.79,74.55,48.6,42.23,60.81,58.73,33.79,61.91,45.64,33.55,46.8,43.12,76.38,71.48,76.43,33.93,77.04,71.99,24.01,31.82,28.52,72.05,23.79,22.29,39.45,27.2,55.52,21.5,27.9,38.41,59.05
1784538546.8121595,36.72,28.08,56.05,67.4,56.42,48.63,55.72,55.96,68.54,65.64,59.1,40.58,67.83,24.9,30.83,28.08,70.58,25.24,25.8,25.29,51.37,66.07,48.07,31.56,77.12,70.03,49.03,21.49,48.13,43.23,42.94,35.7,67.98,54.52,31.02,61.07,57.53,41.57,41.19,77.31,76.79,60.56,55.24,61.34,78.51,70.51,52.25,37.98,71.3,62.51,39.96,44.64,77.63,38.77,20.63,25.15,33.76,77.5,21.68,25.88,55.47,76.5,28.01,43.16
1784538546.8224213,21.56,30.09,23.9,39.52,50.56,75.38,46.17,33.1,32.19,33.09,66.44,51.78,34.79,60.67,76.9,79.12,52.03,61.36,21.97,69.74,43.42,61.76,66.82,60.65,26.45,44.67,33.68,45.2,35.08,45.07,70.39,52.36,51.18,65.73,78.01,68.15,46.16,20.57,38.62,37.0,39.18,69.8,51.69,75.45,64.79,69.26,70.44,32.18,47.99,39.04,34.94,59.69,66.12,72.66,26.11,22.88,22.45,73.92,28.5,55.84,40.74,36.17,24.34,37.01
1784538546.8327436,34.05,52.11,38.55,73.52,54.69,24.47,59.0,36.0,51.45,72.19,22.56,70.2,40.65,28.67,77.99,53.19,44.52,57.3,40.46,79.1,42.36,64.52,35.97,75.08,77.66,53.17,28.73,75.52,36.53,76.42,29.59,40.59,62.9,61.52,46.22,41.71,56.34,45.3,70.78,65.85,42.0,30.48,45.34,63.57,45.86,41.17,48.8,29.99,26.76,68.2,56.85,59.71,35.7,55.02,33.67,73.99,21.47,66.21,65.35,70.06,54.61,27.61,62.72,60.99
1784538546.8429635,27.31,64.91,65.01,23.56,29.15,79.92,32.17,73.22,42.72,30.47,72.87,45.51,33.25,76.36,66.51,71.84,55.13,68.62,34.95,65.6,49.33,65.6,49.62,43.58,60.57,47.04,58.56,45.26,45.46,39.4,62.09,45.59,71.88,41.41,53.36,43.05,21.87,63.7,60.05,35.54,60.75,49.57,52.25,26.42,29.91,39.88,30.95,78.44,51.51,29.87,34.74,68.16,28.49,65.74,48.21,73.31,54.63,38.33,64.91,27.88,49.57,21.29,58.53,41.15
1784538546.8532314,46.38,63.43,24.63,78.87,67.14,53.01,25.11,48.2,67.78,51.87,40.66,65.49,60.6,74.74,20.56,78.37,35.64,28.84,65.96,62.82,21.0,29.68,74.6,37.8,66.45,25.53,53.52,64.87,58.45,21.07,25.96,36.95,71.66,25.0,64.04,46.9,22.22,58.75,22.09,77.47,71.81,43.54,27.11,48.22,63.33,22.06,50.71,32.26,32.54,31.57,64.4,20.98,35.61,79.77,31.44,73.69,36.43,46.87,29.67,35.97,32.05,60.5,74.14,65.23
1784538546.8634934,54.74,31.32,63.38,75.4,47.96,37.89,45.1,37.4,74.97,33.41,36.59,71.08,45.16,40.95,37.74,65.93,76.84,51.88,25.96,68.84,44.27,33.55,53.45,25.88,49.83,44.09,69.81,29.13,52.89,70.92,42.76,55.72,35.6,61.84,24.12,42.58,76.72,71.97,30.62,37.27,68.02,20.18,52.94,37.15,31.12,31.29,59.57,66.27,34.53,21.91,79.58,26.4,26.19,65.8,21.23,24.56,70.76,49.16,34.05,38.57,21.69,27.72,52.76,58.71
1784538546.8737705,62.99,28.14,70.64,72.85,75.25,60.87,77.25,23.9,39.58,31.65,31.66,29.84,20.02,36.9,62.68,43.27,70.34,24.01,71.72,55.57,64.12,47.94,36.84,74.26,21.73,38.69,61.9,55.87,50.04,47.53,25.32,52.64,24.06,35.15,55.41,77.49,47.72,54.74,24.76,70.17,34.36,78.56,67.48,60.6,44.07,53.51,56.99,55.19,74.88,20.0,54.06,52.93,26.13,46.72,40.05,59.53,76.77,64.91,78.45,51.06,39.39,68.87,73.12,32.98
1784538546.8840263,54.4,30.93,33.04,58.63,28.21,39.18,44.3,69.79,76.14,71.95,57.46,24.73,55.91,68.54,72.28,22.46,44.42,22.84,68.51,31.95,28.71,63.09,44.37,26.56,31.21,48.22,49.69,26.36,53.32,22.82,71.93,59.93,27.1,31.1,23.63,37.18,40.22,34.29,58.55,50.38,61.29,61.56,54.69,53.9,55.85,64.24,24.36,33.26,39.22,20.67,68.3,77.97,55.03,77.02,69.92,35.65,78.21,54.95,44.74,33.31,70.45,61.13,22.2,79.84
1784538546.8943148,21.65,72.41,20.66,23.88,54.64,59.42,79.98,63.3,47.5,76.89,78.29,59.3,28.81,43.52,57.2,38.82,32.88,21.73,50.2,50.78,32.25,74.27,28.42,76.26,48.27,56.79,64.87,57.89,54.56,47.35,51.22,31.19,26.57,73.97,20.26,64.37,71.63,68.66,55.27,34.1,27.31,61.25,76.51,45.81,71.8,40.93,50.0,72.4,53.92,51.14,77.96,74.58,72.01,24.6,34.95,75.26,44.34,74.23,62.03,76.56,25.79,44.42,35.17,72.97
1784538546.9045832,20.84,78.82,55.99,66.69,67.62,37.39,46.37,26.94,58.06,22.72,56.16,23.72,74.97,54.19,74.98,79.91,63.66,24.31,79.86,74.24,67.45,50.29,20.12,53.53,62.24,22.25,72.6,31.26,44.6,64.47,68.38,29.64,63.75,43.13,69.52,42.58,46.24,70.51,60.79,68.74,33.02,31.78,66.49,53.54,20.36,56.88,29.05,34.86,41.31,60.76,60.6,52.12,41.56,21.1,47.28,72.13,59.73,42.32,56.44,22.75,29.88,45.09,27.16,61.49
1784538546.9148467,73.16,36.24,37.64,56.1,63.29,70.08,20.63,68.61,43.28,35.78,44.29,59.35,49.01,26.71,35.07,25.41,36.18,36.49,78.06,30.94,22.55,77.99,57.12,33.79,28.37,75.49,78.38,74.29,59.68,57.2,31.67,67.94,45.84,63.88,39.55,28.37,29.25,52.05,74.7,28.25,52.52,26.33,67.19,35.43,55.76,49.25,72.68,63.36,74.36,55.46,52.86,46.18,73.06,38.17,36.8,79.57,77.87,48.0,78.26,22.61,23.09,43.74,40.49,37.2
1784538546.9250977,33.27,70.31,40.91,37.4,73.78,24.95,35.41,33.67,46.59,61.6,28.57,48.2,30.52,30.48,74.63,33.94,38.17,43.41,38.65,74.89,37.53,56.52,41.57,67.21,41.73,48.6,31.74,79.42,39.01,64.92,45.2,64.3,64.47,48.5,61.14,34.11,51.74,51.43,76.15,31.49,76.07,45.36,69.9,33.61,65.17,63.32,62.76,69.44,22.2,49.22,31.38,43.98,45.94,58.24,71.51,78.5,71.41,44.19,28.92,53.62,35.17,68.95,29.75,47.6
1784538546.9354084,22.02,72.94,23.18,49.42,43.57,68.83,68.07,46.22,53.0,35.57,44.78,56.01,47.04,63.24,34.78,51.5,22.63,53.95,36.5,59.34,74.13,46.66,35.97,54.27,28.27,27.38,62.43,33.53,29.02,46.64,78.23,25.25,48.3,67.94,53.39,49.21,62.34,78.56,47.9,79.67,78.23,58.59,75.36,38.87,60.32,59.52,71.64,30.32,38.52,35.54,22.3,76.96,76.37,34.38,65.99,36.29,26.59,26.32,68.56,55.34,20.03,77.61,68.61,54.37
1784538546.9456916,71.71,74.32,30.69,69.62,64.6,21.4,23.51,37.82,67.18,43.2,69.73,62.89,61.07,71.39,44.48,53.76,78.82,64.16,38.21,79.49,78.21,32.89,47.8,73.9,54.05,65.22,58.75,62.23,37.68,63.89,43.37,61.5,43.01,76.53,28.41,69.99,37.4,31.26,64.0,55.22,55.92,66.21,52.58,61.55,70.99,52.99,76.49,56.94,53.19,71.38,40.88,51.15,74.83,41.16,28.28,37.21,23.84,73.82,79.88,43.04,35.65,69.37,50.11,53.96
1784538546.9559724,29.92,31.53,31.88,79.28,26.75,60.47,71.74,59.96,43.95,59.98,51.2,48.66,74.71,51.62,55.78,76.55,51.87,79.91,51.55,76.75,43.43,22.54,68.33,36.96,59.39,60.69,55.39,24.42,33.92,73.8,30.47,32.03,42.64,70.69,63.84,76.61,26.12,62.18,22.56,26.33,61.02,32.28,26.87,68.03,79.57,59.07,74.01,26.96,51.32,66.25,59.37,70.23,52.02,39.73,38.55,38.39,78.33,64.01,54.79,24.0,74.71,35.94,47.8,47.84
1784538546.966313,45.08,57.95,63.08,31.62,55.33,43.34,64.14,38.17,29.23,23.82,36.32,30.45,24.96,26.28,74.7,60.93,45.94,52.79,77.8,45.19,74.63,53.81,62.99,29.32,54.23,57.93,45.05,25.21,73.18,32.97,21.57,23.9,63.46,29.88,37.01,28.85,75.21,68.82,61.36,77.66,67.43,57.27,25.76,40.34,51.31,59.35,40.22,35.65,35.99,36.28,36.1,73.14,28.62,38.28,29.52,48.09,76.62,74.23,61.43,47.66,40.4,57.87,70.41,50.41
1784538546.976581,53.5,29.28,40.97,74.76,20.21,68.53,42.56,20.53,65.45,57.41,34.55,66.78,37.38,62.45,32.36,75.38,37.39,39.32,63.35,35.74,59.0,50.65,71.9,48.57,45.7,56.8,56.56,38.15,36.73,46.28,33.17,55.49,31.58,44.02,71.14,39.26,57.79,21.0,50.38,45.86,69.52,42.07,45.3,33.5,29.69,43.53,35.73,72.02,38.94,56.64,42.36,75.61,49.98,49.97,73.13,63.57,47.26,75.56,71.1,34.23,30.54,52.09,71.44,67.44
1784538546.9868546,47.36,56.99,27.98,77.85,62.65,25.81,47.13,59.41,74.97,76.02,50.74,22.22,37.11,27.92,25.63,59.39,48.55,52.45,70.19,20.25,75.82,79.57,67.07,33.9,48.77,40.03,77.7,77.25,69.9,31.91,40.75,79.91,32.63,70.65,32.29,24.67,65.26,79.17,76.41,28.53,38.72,33.29,41.56,25.14,32.11,55.49,59.6,55.01,26.88,44.87,20.65,72.67,76.99,25.68,77.17,68.09,76.2,30.64,40.27,30.2,69.45,35.95,70.44,32.55
1784538546.9970913,68.75,72.32,28.63,56.23,50.98,31.99,71.83,33.35,33.43,29.14,25.97,37.5,63.34,29.98,45.3,79.07,33.92,72.86,39.23,39.45,74.49,56.39,41.98,63.85,56.33,29.74,72.97,57.59,60.14,24.37,20.72,77.54,34.27,31.29,54.97,72.78,51.17,27.14,34.35,76.95,66.59,22.44,73.57,32.28,34.8,74.79,61.08,79.41,42.94,36.57,32.2,41.34,39.18,42.81,50.86,68.35,77.23,46.13,36.85,50.97,38.11,23.53,49.62,69.88
1784538547.0073776,22.97,32.95,37.67,63.05,39.04,65.04,69.05,21.56,63.47,79.23,39.43,21.49,46.31,71.26,64.43,51.21,76.47,71.24,26.24,37.69,43.58,37.74,65.02,68.56,57.0,62.33,40.42,30.82,72.33,62.74,46.11,65.75,44.75,24.38,62.55,77.14,59.82,25.47,75.0,37.88,58.36,55.16,62.22,44.34,50.98,66.27,58.83,66.12,61.75,66.75,65.51,60.97,59.87,39.84,43.68,72.33,77.19,60.94,33.73,54.43,65.46,54.41,35.09,41.88
1784538547.017653,29.55,43.64,54.94,25.54,68.72,43.91,55.24,58.98,20.43,42.07,48.2,29.56,64.86,26.5,65.83,60.73,30.91,46.48,48.92,73.73,77.17,69.58,74.51,46.95,24.8,47.32,35.12,67.88,73.1,70.55,27.45,48.34,41.13,51.9,78.01,62.51,46.14,34.31,21.44,62.14,58.79,46.02,67.14,36.58,24.7,39.31,41.82,69.71,63.38,22.79,32.47,69.97,49.73,75.48,40.86,21.36,58.48,61.77,29.1,56.31,25.16,36.66,57.19,52.19
1784538547.0278943,76.65,28.9,25.32,31.6,30.42,78.52,34.68,41.22,62.12,65.77,25.33,35.32,62.44,45.49,44.7,63.99,39.98,47.88,30.79,46.55,65.2,72.99,30.72,46.23,63.0,56.78,68.94,79.39,53.79,79.81,59.74,32.18,42.12,50.39,73.52,74.97,77.47,54.66,56.34,73.62,57.9,30.36,42.14,38.35,22.4,23.92,78.35,26.1,28.45,70.35,31.93,76.26,70.48,28.44,31.06,30.76,41.34,51.09,61.84,35.96,26.83,21.12,44.76,66.69
1784538547.0382388,65.13,48.31,78.88,52.89,65.4,52.09,68.55,30.08,54.96,39.85,42.79,49.74,49.99,39.71,35.41,67.98,46.41,60.76,40.23,27.25,21.12,28.04,30.36,21.96,67.27,64.84,23.61,28.37,63.2,47.61,21.92,28.88,32.71,79.22,56.91,53.68,65.49,34.18,67.44,23.98,74.67,37.8,71.2,33.68,76.68,21.53,52.78,53.57,47.15,60.71,47.43,21.67,56.93,64.21,25.28,71.75,70.98,52.86,55.11,42.37,69.85,35.83,28.14,77.73
1784538547.048646,22.51,57.13,49.62,32.68,54.19,35.96,39.63,52.78,67.11,65.03,41.83,50.63,56.25,20.79,27.86,47.15,74.37,71.01,54.82,41.64,62.17,75.13,56.84,46.54,33.21,64.34,69.64,49.46,22.61,76.86,44.49,70.98,20.71,63.58,41.4,67.87,49.98,78.55,39.26,63.2,79.74,24.28,54.47,23.67,51.05,65.25,74.67,36.0,46.45,28.14,61.75,29.97,37.4,46.4,62.63,67.76,34.69,24.78,46.7,74.45,29.73,54.76,59.1,39.7
1784538547.0590122,23.41,32.83,44.12,28.41,33.53,20.21,64.52,78.97,34.98,31.32,33.29,47.68,50.94,65.69,32.23,76.71,48.64,64.57,40.13,55.91,32.14,70.38,56.92,20.4,36.81,66.75,68.01,76.08,55.11,34.96,46.68,66.36,36.52,25.39,35.27,22.15,64.89,40.41,78.78,69.46,25.57,46.45,75.84,21.06,46.12,74.04,54.52,79.26,56.12,38.68,68.15,74.11,40.4,33.24,77.51,62.35,26.04,66.54,29.78,22.82,26.27,34.55,51.21,41.83
1784538547.0693748,62.47,68.33,54.29,48.08,37.45,63.76,74.78,26.97,28.91,44.21,67.74,63.04,56.83,44.83,68.67,26.89,70.08,37.83,26.09,20.12,33.03,41.31,63.68,55.16,30.15,26.34,65.95,29.26,24.41,78.94,76.05,69.0,77.1,28.17,78.41,77.04,47.21,44.64,31.14,63.27,44.35,75.57,62.63,58.53,24.7,71.54,32.74,74.4,35.71,79.37,22.09,44.23,74.02,20.39,33.51,66.36,50.34,43.48,55.83,74.37,31.46,60.72,38.19,58.17
1784538547.0796435,74.45,39.89,35.55,52.28,58.98,60.19,71.74,68.27,58.34,75.35,58.52,60.02,48.9,77.09,43.65,55.05,32.79,59.96,56.2,56.82,42.89,76.13,53.4,29.52,23.8,51.14,29.18,62.79,53.62,32.08,59.52,71.92,66.36,68.7,71.93,51.63,49.49,40.65,25.73,39.55,51.5,57.36,41.24,59.66,45.07,57.43,20.56,30.54,32.82,26.69,60.69,72.5,33.46,54.19,32.62,35.55,52.52,55.63,76.4,50.36,56.89,60.36,43.85,76.03
1784538547.089884,60.34,29.62,21.78,62.86,79.29,58.42,51.11,36.27,61.13,66.64,56.77,48.43,69.27,68.35,51.27,54.61,28.51,78.56,35.74,57.52,61.34,26.36,32.95,77.55,65.45,35.42,67.3,67.21,70.4,59.07,40.19,59.47,39.69,28.5,57.89,30.43,62.85,30.05,62.41,45.85,52.0,41.61,37.05,20.03,20.27,58.45,58.97,38.72,45.01,75.29,66.2,29.6,70.35,58.91,72.25,22.29,75.75,59.19,41.22,43.42,77.32,62.59,69.86,65.28
1784538547.1001701,31.68,77.74,71.32,30.94,54.14,41.58,51.73,23.14,32.73,62.06,53.97,71.6,39.39,79.95,62.62,47.3,45.06,45.95,35.67,77.52,69.01,22.18,67.68,22.04,49.81,49.02,54.25,65.92,62.79,33.58,35.33,64.04,54.82,75.96,23.09,72.46,66.95,48.76,41.15,34.54,78.31,68.08,43.25,43.77,62.19,51.43,43.19,74.85,59.82,49.02,37.62,70.4,68.54,77.95,46.9,60.36,72.2,26.1,45.45,79.51,27.88,60.95,67.5,20.77
1784538547.1104436,65.63,33.49,36.1,29.58,46.17,39.4,56.69,66.87,73.83,44.89,67.59,71.96,61.48,40.87,42.11,34.36,49.16,33.29,20.05,64.27,56.26,75.54,52.12,49.9,27.89,28.44,31.02,68.54,38.65,38.5,33.84,50.92,58.3,56.23,60.18,48.45,43.34,20.1,51.83,75.99,78.12,26.93,79.43,38.03,22.93,76.3,78.56,21.9,47.02,48.62,51.15,41.84,77.49,26.82,20.57,29.03,54.13,63.29,58.55,47.67,35.31,77.83,28.96,62.62
1784538547.120723,60.65,30.5,35.32,29.39,41.74,68.99,65.21,21.47,29.45,43.18,77.99,27.27,28.87,41.41,72.52,24.16,22.75,32.19,47.18,56.73,79.24,59.49,40.0,79.27,65.09,22.73,29.13,38.55,32.91,64.26,47.04,67.28,62.96,20.59,63.3,23.76,33.19,58.96,75.75,62.94,31.71,68.48,38.62,48.56,33.12,38.52,77.82,61.26,47.45,73.06,67.89,50.06,30.79,63.93,30.96,56.39,20.44,60.19,26.12,76.39,74.97,79.58,53.4,20.51
1784538547.131078,76.21,47.44,32.08,61.76,25.08,73.14,50.43,56.96,45.32,37.95,21.99,53.94,50.17,68.22,52.6,26.79,61.5,23.09,45.79,67.21,52.18,61.6,79.33,58.09,26.95,56.04,43.99,24.43,76.98,42.0,49.2,55.59,48.31,26.93,34.96,65.58,75.22,74.36,41.51,38.04,70.19,56.08,71.66,45.6,74.02,72.74,45.2,27.52,38.84,45.95,26.72,61.14,51.7,58.52,40.47,75.63,69.01,30.34,43.84,25.26,26.75,44.52,43.97,44.66
1784538547.1413352,25.22,55.46,34.86,28.0,61.22,70.61,31.87,26.46,62.09,41.79,27.71,51.27,38.44,66.14,72.96,48.33,63.96,36.74,65.34,69.42,31.55,73.77,22.92,71.04,72.92,55.88,49.69,68.77,46.8,59.89,29.76,20.05,20.58,37.02,25.2,39.52,54.4,56.98,57.44,68.98,78.88,63.31,46.94,33.79,39.36,62.81,23.92,50.72,68.67,69.41,45.3,40.86,38.48,63.84,29.82,67.39,43.27,56.16,58.45,24.98,66.5,23.04,20.51,33.02
1784538547.151594,58.92,66.64,57.54,49.51,33.46,22.72,37.83,64.72,76.17,52.31,65.1,35.48,39.65,35.41,66.17,72.16,41.2,38.37,55.79,74.47,47.89,47.34,75.57,39.0,23.74,50.23,70.97,67.48,25.95,59.03,67.28,45.02,22.03,47.34,70.89,60.44,44.62,24.28,71.13,56.06,71.77,45.52,43.37,31.67,61.7,69.01,25.38,28.66,32.74,51.51,29.82,79.53,66.31,51.49,43.1,77.47,74.85,53.56,53.15,49.88,32.83,55.71,29.13,20.27
1784538547.1618562,51.61,70.71,31.47,34.71,55.23,41.12,46.07,40.14,20.51,61.62,79.29,72.93,28.78,20.17,53.09,42.79,68.4,60.21,34.18,22.59,52.48,37.01,46.76,60.99,28.82,63.87,52.09,77.14,48.81,25.49,38.13,31.23,46.38,38.95,51.87,67.22,55.31,55.41,61.97,55.41,21.84,45.71,25.54,46.42,57.67,79.47,49.86,37.37,53.51,67.28,41.11,63.47,37.55,30.9,51.2,24.26,21.44,23.89,60.65,70.21,63.08,51.08,71.65,66.94
1784538547.172181,45.95,48.74,47.8,67.1,47.71,62.56,33.57,36.44,54.12,43.26,64.95,71.7,73.68,37.17,70.1,34.5,55.95,33.04,38.91,61.44,72.42,49.82,49.7,27.07,76.34,54.07,38.98,72.13,52.38,59.58,53.96,79.86,26.61,40.22,56.54,47.1,31.5,73.97,39.49,57.66,53.44,34.35,44.51,36.95,36.84,55.28,55.64,76.4,43.54,40.27,43.02,36.19,63.61,72.19,70.92,52.06,38.43,62.85,60.13,71.27,59.34,36.0,33.48,67.54
1784538547.182461,39.13,67.09,57.3,68.31,69.21,45.43,46.47,59.57,71.07,37.62,38.28,32.1,57.4,50.95,68.37,73.78,66.45,22.44,40.04,63.04,75.74,53.09,35.2,43.54,57.55,43.93,39.42,53.28,33.87,28.1,68.86,24.03,32.1,26.0,24.42,71.14,74.16,25.4,39.95,43.81,46.46,47.41,40.74,48.45,29.77,61.98,41.99,50.85,53.71,51.28,66.93,65.43,56.04,63.24,35.58,37.05,74.89,56.61,64.17,66.93,24.21,66.5,39.81,61.85
1784538547.192777,44.65,58.76,57.63,28.27,28.62,48.87,24.38,78.75,32.41,59.77,26.52,69.73,43.48,30.36,35.17,31.81,60.57,55.43,20.42,61.19,46.2,72.71,28.73,34.83,59.33,45.62,41.96,35.06,38.98,54.2,78.15,42.84,70.48,51.51,55.04,45.26,21.42,54.76,70.21,44.11,51.31,21.44,41.37,59.26,53.93,46.58,47.62,72.83,62.82,43.91,26.44,22.0,63.51,68.0,33.77,48.36,65.31,47.37,45.7,43.48,48.51,64.29,46.35,66.41
1784538547.2030413,40.64,25.74,24.35,30.63,55.47,52.65,65.27,45.17,62.01,36.54,79.95,67.25,64.62,31.96,53.03,40.21,41.48,51.66,45.77,63.33,27.25,61.22,59.53,20.91,52.51,36.14,20.66,36.67,76.97,20.96,63.47,70.64,21.47,54.14,61.3,54.66,47.77,23.72,47.74,43.34,48.54,26.76,25.2,36.23,77.77,42.22,26.55,55.34,79.01,70.82,62.59,64.93,31.72,69.26,52.11,34.79,41.51,22.7,44.55,55.75,31.18,77.57,76.66,76.19
1784538547.2133129,64.08,49.35,49.55,67.6,37.85,23.17,67.46,64.77,65.78,43.89,30.16,28.05,23.15,47.3,54.48,68.27,77.34,51.1,25.96,25.25,23.92,34.13,29.52,61.96,59.08,76.61,76.11,32.53,57.0,60.29,63.37,22.02,31.77,26.43,54.19,40.22,26.19,23.43,66.34,34.74,43.22,60.59,59.27,75.67,41.04,57.53,35.54,43.14,32.91,64.43,31.46,36.76,43.51,47.59,52.26,37.36,50.26,79.94,41.7,45.97,62.77,30.9,27.16,67.42
1784538547.223551,37.44,65.31,40.06,76.51,48.92,74.44,35.49,50.46,68.43,64.05,52.79,45.4,56.06,32.33,27.94,43.42,45.61,72.72,73.82,20.81,22.02,56.36,54.17,45.1,55.04,27.42,61.02,49.95,72.71,77.18,65.51,65.71,66.08,26.85,21.13,56.52,52.47,70.91,47.63,72.28,23.07,27.83,27.51,64.64,69.48,30.34,73.79,76.77,36.32,25.16,20.46,43.01,54.92,40.7,21.47,62.7,43.76,31.21,49.95,62.6,27.61,77.1,35.5,61.47
1784538547.2338023,29.17,74.5,64.17,72.48,59.71,60.9,53.37,48.17,27.83,24.11,51.92,25.46,43.86,40.03,22.14,25.5,40.02,58.29,40.17,49.59,39.13,24.67,50.55,41.18,73.41,23.34,61.64,44.4,34.19,75.8,40.13,77.82,39.68,20.87,26.94,25.2,71.71,24.76,76.45,35.4,74.0,52.06,32.3,39.96,52.57,50.27,62.06,59.38,48.32,59.28,65.8,78.27,48.55,49.04,29.87,57.8,26.19,49.49,51.96,21.36,42.25,32.55,49.08,26.62
1784538547.2441347,57.63,76.43,25.9,22.59,63.37,30.11,49.82,51.27,46.53,21.12,25.99,61.75,73.93,50.26,40.42,52.24,70.66,27.12,59.51,60.05,78.42,38.66,61.73,35.05,20.4,42.11,77.62,21.87,54.89,33.57,60.09,25.97,74.76,73.34,43.47,49.37,59.38,63.69,21.99,54.57,65.56,47.93,51.05,66.39,76.5,44.48,67.16,70.24,69.92,42.78,48.58,41.8,40.42,69.62,33.27,78.44,66.35,68.96,36.35,44.11,51.96,71.8,72.06,54.86
1784538547.2544024,63.84,44.16,25.99,57.41,35.57,75.32,73.13,41.07,48.12,65.98,40.53,26.28,50.32,30.06,25.3,57.24,28.86,52.79,39.28,48.24,23.13,65.36,68.71,79.39,62.19,21.22,36.6,43.89,71.67,41.52,57.57,49.52,22.27,41.52,43.71,32.41,64.96,76.43,28.16,41.82,24.12,26.95,60.12,23.35,55.91,73.41,62.36,64.52,38.27,21.64,49.66,41.51,32.1,24.71,27.13,31.69,21.35,60.96,59.91,37.02,46.74,51.34,20.83,52.6
1784538547.2646542,58.31,49.7,56.53,73.08,34.49,23.06,33.69,21.73,78.73,47.69,29.99,47.97,41.75,42.26,69.27,54.92,41.78,57.21,52.24,49.9,74.74,40.04,34.69,43.72,46.8,24.81,41.04,37.0,22.91,30.42,36.29,77.77,27.93,21.91,30.41,31.57,27.12,21.54,22.7,36.88,48.94,25.81,21.55,30.15,64.38,40.58,40.07,73.49,43.45,48.52,65.93,39.77,54.07,40.47,29.17,30.25,39.8,44.49,47.27,34.51,79.42,72.02,48.69,23.44
1784538547.2750258,32.18,25.46,62.4,57.94,49.76,68.46,36.95,47.46,25.11,23.9,69.39,60.49,27.44,65.47,44.5,53.51,35.25,25.72,48.94,72.85,63.49,32.86,68.88,41.63,26.75,35.43,27.05,48.72,35.09,33.23,27.56,51.11,64.62,69.24,36.01,53.4,43.15,26.22,76.03,36.86,55.83,66.76,25.9,30.23,36.93,59.89,50.54,75.55,21.4,60.77,40.89,66.63,79.8,57.52,59.61,22.05,71.77,41.94,21.53,62.7,61.01,51.34,26.3,29.7
